address;district;area;bedrooms;garage;type;rent;total;cep;Zona
Rua das Flechas;Vila Santa Catarina;30;1;0;Apartamento;2200;2755;04364-030;Sul
Av. Irerê - Planalto Paulista, São Paulo - Sp, Brasil;Planalto Paulista;14;1;0;Studio e kitnet;923;958;04060-000;Sul
Rua Guararapes;Brooklin Paulista;120;3;2;Casa;3397;3895;04561-000;Sul
Rua Traituba;Saúde;84;2;2;Apartamento;5000;6627;04142-050;Sul
Rua Cubatão;Vila Mariana;26;1;0;Studio e kitnet;3200;3863;04013-000;Sul
Rua Henrique Fausto Lancellotti;Vila Congonhas;50;1;1;Apartamento;4100;6083;04625-005;Sul
Rua Araguari;Moema;48;1;1;Apartamento;3700;5568;04514-040;Sul
Rua Joaquim Guarani;Jardim das Acacias;37;1;1;Studio e kitnet;5500;6401;04707-060;Sul
Rua Sansão Alves dos Santos;Cidade Monções;51;1;1;Apartamento;6800;8101;04571-090;Sul
Rua Henrique Fausto Lancellotti;Nova Piraju;42;1;1;Apartamento;3628;5242;04625-005;Sul
Rua Professor José Leite E Oiticica;Vila Gertrudes;70;2;1;Apartamento;5800;7287;04705-080;Sul
Avenida Presidente Juscelino Kubitschek;Vila Nova Conceição;54;1;1;Apartamento;6100;7779;04506-000;Sul
Rua Doutor Nicolau de Sousa Queirós;Vila Mariana;27;1;0;Studio e kitnet;4200;5536;04105-001;Sul
Rua Doutor Bacelar;Vila Clementino;97;3;2;Apartamento;5500;7267;04026-000;Sul
Rua das Pitangueiras;Jardim;132;2;2;Casa;3150;3394;04052-020;Sul
Rua Cipriano Barata;Ipiranga;50;1;0;Apartamento;1920;2278;04205-000;Sul
Rua Labatut;Ipiranga;80;2;0;Casa;2082;2170;04214-000;Sul
Praça Nami Jafet;Ipiranga;59;2;2;Apartamento;4000;5126;04205-050;Sul
Rua Teodósio Nobre;Vila Marari;130;2;1;Casa;2180;2382;04401-140;Sul
Rua Panaçu;Vila Monumento;40;1;0;Casa;1207;1328;04264-080;Sul
Rua Quatá;Vila Olímpia;54;1;1;Studio e kitnet;3010;4201;04546-041;Sul
Rua Francisco Dias Velho;Vila Cordeiro;230;3;2;Casa;3990;4425;04581-000;Sul
Rua Manoel José;Bosque da Saúde;130;3;3;Casa;4500;5063;04136-160;Sul
Rua Dona Leopoldina;Ipiranga;140;2;2;Casa;1900;2216;04278-040;Sul
Rua Cidade de Bagdá;Vila Mira;60;2;1;Apartamento;1530;2193;04377-035;Sul
Avenida Santo Amaro;Vila Nova Conceição;48;1;1;Apartamento;3358;4289;04506-000;Sul
Rua Doutor Ubaldo Franco Caiubi;Vila São Paulo;69;3;2;Apartamento;1950;3009;04660-000;Sul
Rua Rubens Sverner;Chácara Santo Antônio (zona Sul);35;1;0;Studio e kitnet;2400;2510;04713-040;Sul
Avenida Santa Catarina;Vila Mascote;52;1;1;Apartamento;3000;3640;04635-000;Sul
Rua Frei Manuel Calado;Vila Marari;58;2;1;Apartamento;1350;2258;04402-230;Sul
Rua Ibituruna;Vila da Saúde;60;2;1;Apartamento;2350;3340;04302-050;Sul
Rua Ibituruna;Parque Imperial;70;2;0;Apartamento;1700;2352;04302-050;Sul
Rua Manuel José Rodrigues;Sacoma;20;1;0;Casa;500;521;04191-220;Sul
Avenida Yervant Kissajikian;Americanópolis;80;2;0;Apartamento;1890;1914;04657-000;Sul
Avenida Vereador José Diniz;Santo Amaro;40;1;1;Apartamento;3700;4465;04604-000;Sul
Rua Aléssio de Paolis;Vila do Castelo;130;2;1;Casa em condomínio;2076;2879;04438-200;Sul
Rua Descampado;Vila Vera;50;1;0;Casa;1150;1199;04296-090;Sul
Rua Antônio Tenreiro;Jardim Sul São Paulo;69;1;0;Casa;833;868;04413-100;Sul
Rua General Chagas Santos;Vila da Saúde;88;2;2;Casa;2800;3533;04146-050;Sul
Rua Correia Dias;Paraíso;40;1;1;Apartamento;4000;4878;04104-000;Sul
Avenida Senador Casemiro da Rocha;Mirandópolis;56;2;0;Apartamento;3300;4532;04047-000;Sul
Avenida Cupecê;Jardim Prudência;96;2;0;Apartamento;1500;1770;04366-000;Sul
Rua Quararibéia;Vila Isa;81;3;2;Apartamento;3300;4272;04685-004;Sul
Rua Vigário Albernaz;Vila Gumercindo;55;2;1;Apartamento;2700;3604;04134-020;Sul
Rua Cristóforo Mantegazza;Jardim Vergueiro (sacomã);25;1;0;Casa em condomínio;1200;1334;04174-020;Sul
Avenida Washington Luís;Santo Amaro;80;3;2;Apartamento;4000;5486;04626-911;Sul
Rua Bertioga;Chácara Inglesa;63;2;1;Apartamento;3370;4263;04141-100;Sul
Rua Buturuna;Jardim Clímax;32;1;0;Casa em condomínio;820;865;04177-340;Sul
Rua São Benedito;Alto da Boa Vista;70;1;1;Apartamento;3404;4566;04849-329;Sul
Rua Nova York;Brooklin;40;1;1;Apartamento;3800;4699;04560-001;Sul
Rua das Aroeiras;Jabaquara;51;2;1;Apartamento;1450;2068;04344-090;Sul
Rua Francisco de Vitória;Jardim Vila Mariana;59;2;2;Apartamento;3100;4554;04116-180;Sul
Rua Ática;Campo Belo;70;2;1;Apartamento;2980;3909;04634-040;Sul
Rua José Antônio Coelho;Vila Mariana;75;2;1;Apartamento;2400;3421;04011-060;Sul
Rua São Silvestre;São João Climaco;38;1;0;Casa;900;983;04255-080;Sul
Av. Chibarás;Indianópolis;25;1;0;Studio e kitnet;2480;3056;04029-100;Sul
Rua Doutor Nicolau Alberto Defina;Jardim da Saúde;80;3;0;Apartamento;1615;2285;04291-000;Sul
Rua Doutor Nicolau de Sousa Queirós;Vila Mariana;33;1;0;Apartamento;2000;2716;04105-001;Sul
Rua Abagiba;Vila da Saúde;73;3;2;Apartamento;2810;4018;04294-000;Sul
Rua Alfredo Jorel;Jardim Celeste;49;2;1;Apartamento;1700;2280;04195-020;Sul
Rua Professor Thomaz de Aquino;Jardim Maria Estela;40;1;0;Casa;770;802;04180-110;Sul
Rua Doutor Tomás Alves;Vila Mariana;30;1;0;Apartamento;5700;5773;04017-070;Sul
Rua Cristofaro Mantegazza;Jardim Vergueiro (sacomã);25;1;0;Casa em condomínio;1200;1331;04174-020;Sul
Rua Barão de Loreto;Vila São José;31;1;0;Apartamento;860;1696;04265-030;Sul
Rua Sampaio Viana;Paraíso;95;2;0;Apartamento;3296;4782;04013-001;Sul
Avenida do Cursino;Bosque da Saúde;90;2;1;Apartamento;3000;4005;04132-000;Sul
Rua Arcipreste Ezequias;Vila São José;50;1;0;Apartamento;2000;2527;04271-060;Sul
Rua Rizieri Negrini;Parque Fongaro;45;2;1;Apartamento;1785;2311;04257-143;Sul
Rua Viaza;Campo Belo;43;1;1;Apartamento;2790;3648;04633-050;Sul
Avenida Pedro Bueno;Jabaquara;140;3;2;Casa;3500;3748;04626-911;Sul
Rua Ponta Delgada;Vila Olímpia;70;2;0;Apartamento;5500;7612;04548-020;Sul
Avenida Santo Amaro;Brooklin;44;1;1;Apartamento;3200;4462;04559-010;Sul
Rua Guian;Vila Campestre;78;3;1;Apartamento;2500;3382;04330-090;Sul
Rua Conception Arenal;Vila Mira;40;1;0;Apartamento;1290;1816;04377-050;Sul
Rua Correia de Lemos;Chácara Inglesa;32;1;0;Studio e kitnet;2850;3646;04140-000;Sul
Avenida Agami;Moema;92;3;1;Apartamento;4300;5683;04522-000;Sul
Alameda dos Jurupis;Indianópolis;74;2;1;Apartamento;5300;6735;04088-000;Sul
Avenida dos Imarés;Indianópolis;65;2;1;Apartamento;6000;7067;04085-000;Sul
Rua João José Pacheco;Jardim Vila Mariana;27;1;0;Studio e kitnet;2700;3619;04116-120;Sul
Rua Doutor Tomás Alves;Vila Mariana;20;1;0;Apartamento;4700;4760;04017-070;Sul
Rua Barreto Muniz;Vila Guarani (zona Sul);30;1;0;Studio e kitnet;899;1284;04312-100;Sul
Rua Almeida Ferraz;Parque Jabaquara;160;3;2;Casa;5180;5475;04357-100;Sul
Rua Ponta Delgada;Vila Olímpia;70;2;1;Apartamento;5000;7093;04548-020;Sul
Rua Ibituruna;Parque Imperial;65;3;1;Apartamento;1900;3235;04302-050;Sul
Avenida Yervant Kissajikian;Vila Constancia;60;3;1;Apartamento;2500;2931;04657-000;Sul
Rua Pais de Araújo;Itaim Bibi;48;1;1;Apartamento;3500;5394;04531-090;Sul
Rua Engenheiro José Bueno Bicalho;Jardim Vergueiro (sacomã);55;2;1;Apartamento;2125;2204;04176-260;Sul
Rua Luís Dias;Itaim Bibi;97;2;1;Apartamento;5000;6219;04542-080;Sul
Rua Torroselas;Americanópolis;42;1;0;Casa;1011;1054;04339-100;Sul
Rua Batista Caetano;Aclimação;160;3;2;Apartamento;5741;8029;04108-130;Sul
Rua Nova Cidade;Vila Olímpia;90;1;2;Apartamento;10000;13680;04547-070;Sul
Rua Barão Jaceguai;Campo Belo;95;3;1;Apartamento;2735;4909;04605-000;Sul
Avenida Sargento Geraldo Sant'ana;Jardim Taquaral;68;3;1;Apartamento;2880;3709;04674-225;Sul
Rua Bartolomeu de Gusmão;Vila Mariana;24;1;0;Studio e kitnet;3100;3802;04111-020;Sul
Rua dos Buritis;Vila Parque Jabaquara;115;3;2;Apartamento;4200;6062;04321-000;Sul
Avenida Jandira;Indianópolis;122;5;2;Apartamento;4950;8476;04080-007;Sul
Rua George Ohm;Cidade Monções;82;2;1;Apartamento;10900;12530;04576-020;Sul
Rua João Álvares Soares;Campo Belo;216;3;3;Apartamento;7200;11380;04609-000;Sul
Rua Alberto Leal;Jabaquara;140;2;2;Casa;3200;3877;04343-000;Sul
Rua Édison;Campo Belo;128;2;2;Apartamento;8000;9901;04618-030;Sul
Rua Doutor José Áureo Bustamante;Santo Amaro;130;3;3;Apartamento;4800;7158;04710-090;Sul
Rua Alberico Galvão Bueno;Vila Santo Estefano;180;2;2;Casa;2800;2919;04154-040;Sul
Rua Aprigio Rego Lopes;Jabaquara;230;3;1;Casa;4240;4779;04342-060;Sul
Rua Romão Puiggari;Vila Moraes;120;3;2;Casa;2800;3025;04164-000;Sul
Rua do Boqueirão;Vila da Saúde;120;2;0;Casa;1550;1891;04293-970;Sul
Alameda dos Uapês;Planalto Paulista;90;3;1;Casa;3809;3939;04067-030;Sul
Rua Tobias Monteiro;Parque Jabaquara;110;3;2;Casa;2661;2959;04355-010;Sul
Rua Três de Maio;Vila Clementino;130;2;0;Casa;3600;4166;04044-020;Sul
Rua Pero Correia;Vila Mariana;52;1;0;Apartamento;2221;2569;04113-040;Sul
Rua Dom Bernardo Nogueira;Vila Gumercindo;68;2;2;Apartamento;2300;3439;04134-000;Sul
Avenida Guarapiranga;Jardim das Flores;64;2;1;Apartamento;2920;3352;04762-001;Sul
Rua Farid Miguel Haddad;Vila Santa Teresa (zona Sul);48;2;1;Apartamento;1460;1811;04190-060;Sul
Rua Beta;Sacomã;90;3;1;Casa;2350;2536;04249-090;Sul
Avenida do Café;Vila Guarani (z Sul);40;1;0;Apartamento;1800;2691;04311-001;Sul
Rua Professora Jessie Martins Valdrigue;Jardim Oriental;110;3;1;Casa;2950;3075;04348-140;Sul
Rua Cipriano Barata;Ipiranga;68;3;1;Apartamento;1900;2919;04205-000;Sul
Rua Doutor Ferreira Lopes;Santo Amaro;78;3;2;Apartamento;2400;3588;04672-080;Sul
Avenida Bernardino de Campos;Paraíso;60;2;1;Apartamento;4135;4807;04004-040;Sul
Rua Professor Arnaldo João Semeraro;Jardim Santa Emilia;75;3;1;Apartamento;1800;2501;04183-000;Sul
Rua Rubens Sverner;Chácara Santo Antônio (zona Sul);37;1;0;Studio e kitnet;2350;2457;04713-040;Sul
Rua Tejupá;Vila Babilonia;60;2;0;Apartamento;1280;1601;04350-020;Sul
Rua dos Cafezais;Vila Santa Catarina;70;2;1;Casa;2195;2438;04364-000;Sul
Rua França Pinto;Vila Mariana;135;3;0;Apartamento;2496;3340;04016-000;Sul
Rua Alban Berg;Jardim Maria Estela;40;1;0;Apartamento;730;758;04176-050;Sul
Rua Benedito Sebastião de Faria;Vila Caraguatá;130;2;2;Casa;2200;2293;04191-050;Sul
Avenida Jurema;Moema;50;1;1;Apartamento;3698;4679;04079-000;Sul
Rua Dom Vilares;Vila das Mercês;51;1;1;Casa;1049;1264;04160-000;Sul
Rua Debret;Vila São José (ipiranga);60;2;0;Casa;1700;2006;04274-010;Sul
Avenida Engenheiro Armando de Arruda Pereira;Vila do Encontro;37;1;0;Apartamento;850;1073;04045-010;Sul
Rua Marquês de Olinda;Vila Dom Pedro I;85;2;2;Apartamento;2900;4099;04277-000;Sul
Rua Maratona;Santo Amaro;64;2;1;Apartamento;3000;4038;04635-040;Sul
Rua Napoleão de Barros;Vila Clementino;140;2;1;Casa;2610;3038;04019-000;Sul
Rua Fiandeiras;Itaim Bibi;72;2;1;Apartamento;4147;5486;04506-000;Sul
Rua Cancioneiro Popular;Chácara Santo Antônio;140;3;2;Casa;3600;4146;04709-000;Sul
Rua Doutor Mário Vicente;Vila Dom Pedro I;114;2;1;Casa;2600;2713;04270-000;Sul
Rua Ministro Jesuíno Cardoso;Chácara Itaim;100;3;2;Casa em condomínio;7270;7908;04544-050;Sul
Avenida Onze de Junho;Vila Clementino;68;3;1;Apartamento;2500;3635;04041-000;Sul
Rua das Tâmaras;Vila Paulista;52;2;1;Apartamento;1900;2672;04361-130;Sul
Rua Anhembi;Jardim Caravelas;69;2;1;Apartamento;4135;5000;04728-010;Sul
Rua Otto de Barros;Vila Santo Estéfano;65;2;2;Apartamento;2600;3602;04152-050;Sul
Rua Adis-abeba;Vila Cruzeiro;56;1;1;Apartamento;2300;3151;04727-180;Sul
Rua Santos Reis;Ipiranga;28;1;0;Studio e kitnet;1100;1262;04218-010;Sul
Rua Arizona;Cidade Monções;190;3;5;Casa;5500;5734;04580-051;Sul
Rua Debret;Vila São José (ipiranga);40;1;0;Studio e kitnet;1750;2268;04274-010;Sul
Rua Taquaruçu;Vila Parque Jabaquara;60;2;2;Apartamento;1900;2688;04346-040;Sul
Rua Abraão Miguel do Carmo;Vila Monte Alegre;38;1;0;Studio e kitnet;1955;2210;04306-090;Sul
Rua Ângelo Bertini;Jardim Celeste;72;3;1;Apartamento;2430;2961;04195-090;Sul
Rua Arcelino Aguiar;Vila Santo Estéfano;40;1;0;Casa;1000;1042;04153-170;Sul
Rua Capimirim;Brooklin Paulista;130;2;2;Casa;4200;4654;04558-090;Sul
Rua Cônego José Norberto;Vila Brasilio Machado;68;3;1;Apartamento;3629;4639;04288-080;Sul
Rua Coronel Luís Barroso;Jardim Novo Santo Amaro;31;1;1;Studio e kitnet;2490;3055;04750-030;Sul
Rua Maracá;Vila Guarani (z Sul);62;2;2;Apartamento;1640;2928;04313-150;Sul
Rua Ailson Simões;Cupecê;123;2;5;Casa;4000;4170;04652-228;Sul
Rua Alba;Vila Parque Jabaquara;65;2;1;Apartamento;1600;2325;04346-090;Sul
Rua David Eid;Vila do Castelo;62;2;1;Apartamento;1930;2792;04438-000;Sul
Rua Doutor Nicolau de Sousa Queirós;Vila Mariana;36;1;0;Studio e kitnet;2300;3081;04105-001;Sul
Rua Doutor Maurício de Lacerda;São Judas;74;3;2;Apartamento;3400;4797;04303-190;Sul
Rua João Francisco de Moura;Campo Grande;100;3;3;Casa;2490;2815;04455-170;Sul
Rua José Muniz dos Santos;Cidade Monções;50;1;1;Apartamento;2800;3907;04571-190;Sul
Rua Barrânia;Jardim Oriental;120;3;1;Casa;3000;3116;04348-140;Sul
Rua Marino Navarro;Jardim Patente Novo;115;3;2;Casa;3360;3503;04256-240;Sul
Rua Embaixador Coelho de Almeida;Parque Jabaquara;220;3;3;Casa;5000;5421;04355-020;Sul
Rua João Vitorino de Souza;Jardim Caravelas;76;2;1;Apartamento;2820;3775;04728-180;Sul
Rua das Uvaias;Vila da Saúde;71;2;1;Apartamento;3000;4043;04055-110;Sul
Rua Bela Cintra;Consolação;43;1;1;Apartamento;2837;3837;04421-230;Sul
Rua Arapuru;Planalto Paulista;145;2;1;Casa;5000;5821;04068-070;Sul
Avenida Jamaris;Moema;104;3;3;Apartamento;7650;9518;04078-000;Sul
João Barreto de Menezes;Vila Santa Catarina;61;2;1;Apartamento;3000;3824;04370-006;Sul
Rua Simão da Matta;Vila Guarani (zona Sul);40;2;1;Apartamento;2000;2559;04314-000;Sul
Rua João Scatamacchia;Vila Campo Grande;70;2;2;Apartamento;1500;2481;04455-130;Sul
Rua João Álvares Soares;Campo Belo;156;2;2;Apartamento;9500;12260;04609-000;Sul
Rua Sansão Alves dos Santos;Cidade Monções;75;1;2;Apartamento;7650;9520;04571-090;Sul
Rua Joel Carlos Borges;Cidade Monções;50;1;1;Apartamento;4300;5680;04571-170;Sul
Avenida Jandira;Indianópolis;72;2;2;Apartamento;7000;7953;04080-007;Sul
Rua Nossa Senhora da Saúde;Jardim Previdência;22;1;0;Casa;1190;1263;04159-090;Sul
Rua Thomás Deloney;Santo Amaro;51;2;1;Apartamento;2300;3664;04711-100;Sul
Rua Alvaro de Menezes;Vila Mariana;150;3;1;Casa;6500;7088;04007-020;Sul
Rua Giovanni Boltraffio;Parque Bristol;64;2;1;Apartamento;1050;1791;04190-050;Sul
Avenida Macuco;Moema;98;3;2;Apartamento;9300;11480;04520-000;Sul
Rua Jacques Félix;Vila Nova Conceição;57;1;1;Apartamento;3940;5677;04543-120;Sul
Rua Senador Vergueiro;Santo Amaro;300;4;2;Casa em condomínio;15000;21140;04739-060;Sul
Rua Morgado de Mateus;Vila Mariana;180;3;2;Apartamento;8000;10010;04015-050;Sul
Rua Rainha Vitória Eugênia;Vila Campestre;51;2;1;Apartamento;2350;2885;04331-060;Sul
Rua Maracá;Vila Guarani (z Sul);62;2;1;Apartamento;1870;3124;04313-150;Sul
Alameda dos Arapanés;Moema;63;2;1;Apartamento;7000;8048;04524-000;Sul
Rua Visconde da Luz;Vila Nova Conceição;69;3;1;Apartamento;5500;6811;04537-070;Sul
Rua Renascença;Vila Congonhas;29;1;1;Apartamento;3215;4276;04612-010;Sul
Rua Pintassilgo;Vila Uberabinha;47;1;1;Apartamento;3150;5352;04514-030;Sul
Alameda dos Jurupis;Moema;31;1;0;Studio e kitnet;3800;4403;04088-000;Sul
Rua Humberto I;Vila Mariana;23;1;0;Studio e kitnet;3160;3909;04011-060;Sul
Avenida Doutor Altino Arantes;Vila Clementino;138;4;2;Apartamento;4846;6876;04042-000;Sul
Rua Renascença;Vila Congonhas;29;1;1;Studio e kitnet;3215;4276;04612-010;Sul
Rua Nazaré Rezek Faráh;Vila Santa Catarina;65;2;2;Apartamento;1869;3117;04370-060;Sul
Avenida Roque Petroni Júnior;Jardim das Acácias;26;1;0;Apartamento;2800;3642;04794-000;Sul
Rua Professor Vahia de Abreu;Vila Olímpia;70;2;1;Apartamento;7260;8109;04556-100;Sul
Rua Professor Miguel Maurício da Rocha;Brooklin Paulista;180;3;3;Casa;7361;7873;04622-030;Sul
Rua Luís Correia de Melo;Vila Cruzeiro;52;1;1;Studio e kitnet;3750;4542;04726-220;Sul
Rua Dom Macário;Vila da Saúde;147;2;2;Casa;2180;2328;04292-040;Sul
Rua Marquês de Maricá;Jardim Santa Cruz (sacomã);60;1;0;Casa;1350;1457;04252-000;Sul
Rua Marcondes de Andrade;Vila São José;100;2;0;Casa;2500;2606;04265-040;Sul
Rua Professor Arnaldo João Semeraro;Jardim Santa Emilia;61;2;1;Apartamento;1100;1692;04183-000;Sul
Rua Alvorada;Vila Olímpia;65;2;1;Apartamento;3584;4681;04550-003;Sul
Rua Taquaruçu;Parque Jabaquara;40;1;1;Apartamento;1400;1494;04346-040;Sul
Rua Aracuípe;Jardim Prudência;112;2;2;Apartamento;3992;5238;04649-020;Sul
Rua Pereiras;Vila Moinho Velho;150;2;1;Casa;2500;2606;04286-030;Sul
Avenida Padre Arlindo Vieira;Jardim Vergueiro (sacomã);70;3;1;Apartamento;1750;2468;04166-003;Sul
Avenida Padre Arlindo Vieira;Vila Vermelha;50;2;1;Apartamento;1272;2008;04182-001;Sul
Rua Cancioneiro de Évora;Santo Amaro;120;3;2;Casa;4500;5225;04708-010;Sul
Rua Leais Paulistanos;Ipiranga;31;1;1;Apartamento;1833;2304;04202-010;Sul
Rua Américo Samarone;Vila Moinho Velho;69;2;1;Apartamento;2250;2937;04284-000;Sul
Rua Orissanga;Mirandópolis;35;1;1;Apartamento;1950;2657;04052-030;Sul
Rua Jaíba;Vila Nair;50;1;0;Casa;1329;1448;04282-030;Sul
Rua Nossa Senhora Saúde;Jardim Previdência;40;1;0;Casa;1100;1214;04159-090;Sul
Rua Sassaki;Vila Marari;180;3;4;Casa;2900;2948;04403-000;Sul
Rua Percílio Neto;Vila Gumercindo;65;2;2;Apartamento;2250;3418;04131-080;Sul
Alameda dos Nhambiquaras;Indianópolis;80;2;1;Casa;4300;4372;04090-000;Sul
Rua Almirante Ari Parreiras;Jardim Vergueiro;40;1;0;Casa;759;859;04176-170;Sul
Avenida Vereador José Diniz;Santo Amaro;25;1;0;Apartamento;2332;2717;04604-000;Sul
Rua Diogo Jácome;Vila Nova Conceição;74;1;2;Apartamento;11000;13330;04512-000;Sul
Rua Canário;Moema;42;1;1;Apartamento;2987;3689;04501-001;Sul
Rua da União;Vila Mariana;29;1;0;Apartamento;1980;2078;04107-010;Sul
Rua dos Democratas;Vila Monte Alegre;101;3;1;Apartamento;3200;4663;04305-000;Sul
Rua da Mata;Itaim Bibi;102;1;1;Apartamento;7630;9498;04531-020;Sul
Rua Bagé;Vila Mariana;75;1;1;Apartamento;10000;11290;04012-140;Sul
Avenida dos Carinás;Indianópolis;11;1;0;Apartamento;3800;4426;04086-010;Sul
Rua Fiação da Saúde;Vila da Saúde;75;2;1;Apartamento;4900;5976;04144-020;Sul
Rua Boavas;Brooklin;150;2;1;Casa;2800;2847;04602-040;Sul
Rua Marechal Deodoro;Santo Amaro;41;1;1;Studio e kitnet;3750;4760;04738-000;Sul
Rua Barão de Loreto;Vila São José;29;1;0;Studio e kitnet;820;1619;04265-030;Sul
Rua Professor João Simões;Vila Santo Estefano;25;1;0;Studio e kitnet;900;1135;04153-030;Sul
Rua Pascal;Campo Belo;61;2;1;Apartamento;4200;5427;04601-000;Sul
Rua Doutor Nicolau de Sousa Queirós;Vila Mariana;40;1;0;Apartamento;2200;3128;04105-001;Sul
Rua José Antônio Coelho;Vila Mariana;55;2;1;Apartamento;2300;4281;04011-060;Sul
Rua Vuturuna;Vila do Bosque;130;3;5;Casa;5000;5737;04147-080;Sul
Rua Rio Grande;Vila Mariana;140;3;0;Casa;9690;10200;04018-000;Sul
Rua dos Jacintos;Mirandópolis;49;1;1;Apartamento;6500;7685;04049-050;Sul
Rua Bragança Paulista;Vila Cruzeiro;110;2;2;Apartamento;5500;7162;04726-010;Sul
Rua Fiandeiras;Vila Olímpia;50;1;1;Apartamento;4100;4817;04506-000;Sul
Avenida Sargento Geraldo Sant'ana;Jardim Taquaral;61;2;1;Apartamento;1760;2924;04674-225;Sul
Rua Viradouro;Itaim Bibi;117;2;2;Apartamento;12000;15040;04538-110;Sul
Rua Afonso de Freitas;Paraíso;65;2;1;Apartamento;7000;8111;04006-050;Sul
Rua das Tâmaras;Vila Paulista;39;1;1;Apartamento;1610;2401;04361-130;Sul
Rua das Pitangueiras;Jardim;61;2;2;Apartamento;4070;4955;04052-020;Sul
Avenida Iraí;Indianópolis;56;2;1;Apartamento;3700;4841;04029-200;Sul
Rua Bento Vieira;Ipiranga;63;2;1;Apartamento;2400;3775;04202-030;Sul
Avenida Marginal;Vila Cristalia;43;2;1;Apartamento;1230;1557;04257-245;Sul
Rua Vinte E Oito de Setembro;Vila Dom Pedro I;27;1;0;Studio e kitnet;1800;2256;04267-000;Sul
Avenida Doutor Gentil de Moura;Ipiranga;105;2;1;Apartamento;3800;4763;04121-002;Sul
Rua Jaci;Chácara Inglesa;85;3;2;Apartamento;3200;4387;04140-080;Sul
Rua Domiciano Leite Ribeiro;Vila Guarani (zona Sul);59;2;1;Apartamento;2700;3533;04317-000;Sul
Avenida Pedro Bueno;Jabaquara;150;3;2;Casa;3500;3912;04626-911;Sul
Avenida Pedro Bueno;Jabaquara;300;3;2;Casa;4000;4818;04626-911;Sul
Rua Ugo Taddei;Parque Jabaquara;250;4;3;Casa;2125;2894;04357-010;Sul
Rua Dom Otávio de Miranda;Parque Jabaquara;398;5;5;Casa;5000;5962;04357-090;Sul
Rua Padre Abreu E Lima;Parque Jabaquara;220;4;2;Casa;5000;5362;04358-130;Sul
Rua Haroldo Paranhos;Parque Jabaquara;140;3;1;Casa;3950;4119;04357-060;Sul
Rua Ângelo Mendes de Almeida;Parque Jabaquara;166;3;2;Casa;3000;3301;04357-020;Sul
Rua Simões Pinto;Parque Jabaquara;150;3;2;Casa;3000;3268;04356-100;Sul
Avenida Pedro Bueno;Jabaquara;196;4;2;Casa;3915;4361;04626-911;Sul
Avenida Pedro Bueno;Jabaquara;196;3;2;Casa;3650;4080;04626-911;Sul
Avenida Pedro Bueno;Jabaquara;230;4;3;Casa;8750;9413;04626-911;Sul
Rua Cornélio Schimidt;Parque Jabaquara;238;3;2;Casa;3750;3945;04357-110;Sul
Rua Hideo Suguiyama;Parque Jabaquara;250;3;2;Casa;5260;6052;04355-100;Sul
Rua Hideo Suguiyama;Campo Belo;140;2;2;Casa;4650;5056;04355-100;Sul
Rua Nicolau Zarvos;Parque Jabaquara;200;3;2;Casa;4200;4562;04356-080;Sul
Rua Alba;Vila Parque Jabaquara;61;2;1;Apartamento;2200;2296;04346-090;Sul
Rua Stefan Zweig;Campo Belo;190;4;2;Casa;9690;10720;04355-060;Sul
Avenida Pedro Bueno;Jabaquara;200;4;2;Casa;6000;6672;04626-911;Sul
Rua Alba;Vila Parque Jabaquara;57;3;1;Apartamento;1680;2296;04346-090;Sul
Rua Tobias Monteiro;Campo Belo;570;5;4;Casa;10000;10200;04355-010;Sul
Rua Ministro Guimarães Natal;Parque Jabaquara;175;3;2;Casa;3428;3773;04358-020;Sul
Rua Brigadeiro Gama Barcelos;Parque Jabaquara;235;3;4;Casa;7500;8040;04355-070;Sul
Rua Almaquio Dinis;Vila Babilônia;300;5;3;Casa;5800;6046;04350-010;Sul
Avenida Doutor Lino de Moraes Leme;Jardim Aeroporto;136;3;2;Casa;3500;4019;04626-911;Sul
Rua Freire Farto;Jabaquara;200;2;3;Casa;5500;5946;04343-120;Sul
Rua Vapabussu;Jardim Aeroporto;60;2;2;Apartamento;2140;2853;04627-003;Sul
Rua Cocáis;Jardim Oriental;500;2;1;Casa;3100;4092;04347-170;Sul
Rua José Mariano Filho;Jardim Oriental;180;3;6;Casa;3860;4175;04347-180;Sul
Avenida Doutor Lino de Moraes Leme;Vila Paulista;128;3;2;Casa;2600;2960;04626-911;Sul
Rua José Mesa Campos;Jardim Aeroporto;140;2;1;Casa;3750;4239;04633-030;Sul
Rua Taciba;Vila Babilonia;40;1;0;Apartamento;1100;1175;04350-000;Sul
Rua Vapabussu;Jardim Aeroporto;280;3;2;Casa;7500;8415;04627-003;Sul
Rua Murutinga;Jardim Oriental;120;4;0;Casa;5160;5522;04346-010;Sul
Avenida Túlio Teodoro de Campos;Vila Paulista;55;3;2;Apartamento;3500;3550;04360-040;Sul
Avenida Túlio Teodoro de Campos;Vila Paulista;34;2;1;Apartamento;2600;3103;04360-040;Sul
Avenida Damasceno Vieira;Vila Paulista;77;3;1;Apartamento;2800;3875;04363-040;Sul
Rua Cocais;Jardim Oriental;139;2;2;Casa;3040;3169;04347-170;Sul
Rua Timboré;Jardim Oriental;320;4;2;Casa;5600;6278;04347-150;Sul
Rua Carlos Pinto Alves;Jardim Aeroporto;159;4;2;Casa;3980;4449;04630-030;Sul
